TESEX,edtime,classdeg,classoth,exc,hw,reg,read,comp_games,working,caretaking,faminc,faminc_cat,race,race_num,GEREG,GESTFIPS,weekday,weekday_num,TUYEAR,TUMONTH,TESCHLVL,TUFINLWGT
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,11.0,3.0,Asian,5,1,34,Weekend,1,2003,5,2,3140844.892971
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.0,0.0,14.0,4.0,White,2,1,34,Weekday,2,2003,5,2,11078456.84061
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,13.0,3.0,White,2,1,36,Weekend,1,2003,5,2,3233013.376146
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,0.0,14.0,4.0,White,2,1,36,Weekend,1,2003,5,1,3434023.939241
1,400.0,400.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,25.0,,3.0,White,2,1,36,Weekday,2,2003,5,1,4989057.621594
1,450.0,390.0,0.0,60.0,0.0,0.0,0.0,0.0,150.0,0.0,14.0,4.0,White,2,3,37,Weekday,2,2003,5,1,10120208.704859
1,210.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,37,Weekend,1,2003,5,1,5679808.603258
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,7.0,1.0,White,2,3,37,Weekday,2,2003,5,2,1252977.187724
2,270.0,0.0,0.0,0.0,270.0,0.0,15.0,45.0,0.0,0.0,14.0,4.0,Asian,5,3,37,Weekend,1,2003,5,1,3814000.365246
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,Black,3,3,37,Weekday,2,2003,5,2,7635741.627336
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,14.0,4.0,White,2,2,39,Weekend,1,2003,5,1,3561270.181602
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,13.0,3.0,White,2,2,39,Weekday,2,2003,5,2,8916798.840224
2,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,15.0,14.0,4.0,White,2,2,39,Weekday,2,2003,5,1,6580339.985776
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,3.0,White,2,2,39,Weekend,1,2003,5,1,1146554.567177
2,225.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,150.0,8.0,2.0,White,2,2,39,Weekend,1,2003,5,2,521205.608478
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.0,0.0,30.0,12.0,3.0,Other,6,3,40,Weekend,1,2003,5,1,2587757.101242
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,40,Weekend,1,2003,5,2,5228803.269657
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,6.0,1.0,White,2,4,41,Weekend,1,2003,5,2,1975763.64591
1,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,White,2,4,41,Weekday,2,2003,5,1,7531162.117462
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,2.0,10.0,2.0,White,2,1,42,Weekday,2,2003,5,2,6428506.275626
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,White,2,1,42,Weekday,2,2003,5,1,5019277.393372
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,4.0,1.0,White,2,1,42,Weekday,2,2003,5,1,10021305.540247
1,225.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,Black,3,3,47,Weekday,2,2003,5,1,12916553.248373
2,470.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,7.0,1.0,White,2,3,48,Weekday,2,2003,5,2,5530715.827475
1,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,180.0,11.0,3.0,White,2,3,48,Weekend,1,2003,5,1,3040006.69127
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,14.0,4.0,White,2,3,48,Weekend,1,2003,5,2,2059991.991019
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815.0,0.0,,3.0,Hispanic,1,4,49,Weekday,2,2003,5,2,1193093.376338
2,672.0,387.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,167.0,1.0,1.0,American Indian,4,4,49,Weekday,2,2003,5,2,2110460.948724
1,60.0,0.0,0.0,0.0,60.0,0.0,0.0,70.0,0.0,15.0,14.0,4.0,White,2,3,51,Weekend,1,2003,5,1,2442945.073672
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,6.0,1.0,Asian,5,3,51,Weekend,1,2003,5,2,3737987.515662
2,390.0,370.0,0.0,0.0,20.0,0.0,100.0,0.0,75.0,1.0,14.0,4.0,White,2,3,51,Weekday,2,2003,5,1,6210239.762744
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Hispanic,1,4,53,Weekend,1,2003,5,1,5498956.237687
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,White,2,4,53,Weekend,1,2003,5,1,5129632.044024
1,500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,Other,6,2,55,Weekday,2,2003,5,1,5472482.68201
1,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,2,55,Weekend,1,2003,5,1,4717270.49574
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,Black,3,3,22,Weekday,2,2003,5,1,10930663.921316
2,255.0,255.0,0.0,0.0,0.0,0.0,0.0,190.0,360.0,0.0,,3.0,Black,3,1,42,Weekday,2,2003,5,1,7651861.824038
2,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,403.0,5.0,13.0,3.0,White,2,4,6,Weekday,2,2003,5,1,10149221.409056
2,90.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,Hispanic,1,3,12,Weekend,1,2003,5,1,3813251.234408
2,289.0,289.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,12.0,3.0,White,2,2,27,Weekday,2,2003,5,1,5095390.615118
2,105.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,282.0,14.0,4.0,White,2,2,31,Weekday,2,2003,5,2,9258782.712959
2,377.0,327.0,0.0,0.0,50.0,0.0,40.0,15.0,0.0,5.0,14.0,4.0,White,2,1,34,Weekday,2,2003,5,1,4738067.007264
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,1.0,White,2,1,34,Weekday,2,2003,5,2,3422900.494127
1,430.0,430.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,3.0,1.0,White,2,1,36,Weekday,2,2003,5,1,5050589.114553
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,0.0,11.0,3.0,White,2,1,44,Weekend,1,2003,5,2,1768711.125446
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.0,0.0,12.0,3.0,Black,3,3,51,Weekend,1,2003,5,2,1825618.272417
1,379.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,14.0,4.0,White,2,3,51,Weekday,2,2003,5,1,6398370.586371
1,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,6.0,1.0,Black,3,3,51,Weekday,2,2003,5,1,8478532.34129
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,White,2,2,31,Weekend,1,2003,6,2,1919096.435737
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,1.0,Black,3,3,51,Weekday,2,2003,6,1,12648223.637801
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,Hispanic,1,4,4,Weekend,1,2003,6,1,3238395.62068
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,4,4,Weekend,1,2003,6,1,1717179.763809
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,White,2,3,5,Weekend,1,2003,6,1,1562899.265332
2,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,5.0,14.0,4.0,White,2,4,6,Weekend,1,2003,6,2,3863776.380412
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,9.0,2.0,White,2,4,6,Weekday,2,2003,6,2,11147107.302002
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.0,0.0,12.0,3.0,Black,3,4,6,Weekend,1,2003,6,1,5458898.629889
2,432.0,0.0,0.0,0.0,432.0,0.0,0.0,0.0,30.0,35.0,11.0,3.0,White,2,4,8,Weekday,2,2003,6,2,3106286.358475
2,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,60.0,9.0,2.0,Black,3,1,9,Weekend,1,2003,6,2,1448934.562831
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,0.0,14.0,4.0,White,2,3,12,Weekday,2,2003,6,2,20501468.284423
2,450.0,420.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Hispanic,1,2,17,Weekday,2,2003,6,1,4112781.910748
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,2,17,Weekend,1,2003,6,2,6315060.289668
2,357.0,0.0,0.0,0.0,357.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,White,2,2,17,Weekday,2,2003,6,2,1498243.964371
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,White,2,3,22,Weekend,1,2003,6,2,1022614.331984
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,1,25,Weekend,1,2003,6,2,4689586.743553
2,385.0,385.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,14.0,4.0,White,2,2,27,Weekday,2,2003,6,1,5036181.322943
2,370.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,2,27,Weekday,2,2003,6,1,6987992.839075
2,60.0,0.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,14.0,4.0,White,2,1,36,Weekend,1,2003,6,1,2109109.829317
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,13.0,3.0,White,2,1,36,Weekend,1,2003,6,2,1483368.051513
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,3,45,Weekend,1,2003,6,1,1680426.389335
2,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,520.0,0.0,6.0,1.0,Other,6,3,47,Weekday,2,2003,6,2,6898650.017744
1,454.0,424.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,4,49,Weekday,2,2003,6,1,6881114.462227
2,75.0,45.0,0.0,0.0,30.0,0.0,40.0,60.0,0.0,0.0,14.0,4.0,White,2,3,54,Weekday,2,2003,6,1,4670006.551328
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Black,3,2,55,Weekend,1,2003,6,1,3419945.088976
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,12.0,3.0,White,2,2,55,Weekend,1,2003,6,2,1629449.304243
2,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,15.0,1.0,1.0,Black,3,3,1,Weekend,1,2003,6,2,2873832.119668
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,2.0,1.0,Asian,5,4,6,Weekend,1,2003,6,2,4779229.525675
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,White,2,2,17,Weekend,1,2003,6,2,3097681.276539
1,234.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,Asian,5,2,17,Weekend,1,2003,6,2,7030282.882499
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,Black,3,2,29,Weekend,1,2003,6,1,2606604.57534
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,535.0,0.0,9.0,2.0,White,2,3,1,Weekday,2,2003,6,2,5021759.831862
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,158.0,0.0,12.0,3.0,Other,6,3,1,Weekday,2,2003,6,1,3653061.191585
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,Hispanic,1,4,4,Weekend,1,2003,6,1,2697174.578609
2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,13.0,3.0,White,2,4,4,Weekend,1,2003,6,1,1966433.897982
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,Black,3,3,5,Weekend,1,2003,6,1,4466484.273727
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,5.0,6.0,1.0,White,2,3,5,Weekend,1,2003,6,1,1281666.332675
2,330.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,Hispanic,1,4,6,Weekday,2,2003,6,2,17130368.843367
1,700.0,320.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,Hispanic,1,4,6,Weekday,2,2003,6,2,12225366.97042
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,7.0,1.0,Hispanic,1,4,6,Weekday,2,2003,6,2,8254810.870387
1,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,Hispanic,1,4,6,Weekend,1,2003,6,1,2582933.314275
2,270.0,0.0,0.0,0.0,270.0,0.0,0.0,60.0,0.0,0.0,,3.0,White,2,4,6,Weekend,1,2003,6,1,1737229.190669
2,746.0,406.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,Asian,5,4,6,Weekday,2,2003,6,1,6790523.237628
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,9.0,2.0,Hispanic,1,4,6,Weekend,1,2003,6,1,2656203.763101
1,60.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,4,6,Weekend,1,2003,6,2,2909676.392365
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,4,8,Weekend,1,2003,6,1,3056115.790692
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,13.0,3.0,White,2,4,8,Weekend,1,2003,6,2,1530215.410182
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,9.0,2.0,White,2,1,9,Weekend,1,2003,6,2,1838576.98804
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,120.0,0.0,14.0,4.0,White,2,3,12,Weekend,1,2003,6,1,2192937.051817
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,4.0,White,2,3,12,Weekend,1,2003,6,1,2192937.051817
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Black,3,3,12,Weekday,2,2003,6,1,6813582.839076
1,15.0,0.0,0.0,0.0,15.0,0.0,0.0,60.0,0.0,0.0,,3.0,Hispanic,1,3,12,Weekday,2,2003,6,1,7547132.272547
2,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Black,3,3,12,Weekend,1,2003,6,2,1594643.154809
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,59.0,0.0,7.0,1.0,Hispanic,1,3,12,Weekend,1,2003,6,1,1981195.592283
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,2.0,13.0,3.0,White,2,3,12,Weekday,2,2003,6,1,6058310.426639
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,White,2,3,13,Weekend,1,2003,6,1,3025740.548067
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,26.0,12.0,3.0,Other,6,4,15,Weekday,2,2003,6,2,5058204.177032
1,210.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Asian,5,4,15,Weekday,2,2003,6,2,5467316.093611
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,1.0,Hispanic,1,4,16,Weekend,1,2003,6,1,2566503.763457
2,619.0,438.0,0.0,45.0,136.0,0.0,0.0,80.0,0.0,2.0,14.0,4.0,White,2,2,17,Weekday,2,2003,6,1,6719969.032072
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,0.0,14.0,4.0,White,2,2,17,Weekend,1,2003,6,1,2685084.241417
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,115.0,12.0,3.0,White,2,2,18,Weekday,2,2003,6,1,13213909.631716
2,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,10.0,2.0,White,2,3,24,Weekend,1,2003,6,2,903661.259481
2,440.0,440.0,0.0,0.0,0.0,0.0,0.0,575.0,0.0,0.0,13.0,3.0,White,2,1,25,Weekend,1,2003,6,1,1717649.098756
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,4.0,13.0,3.0,White,2,1,25,Weekday,2,2003,6,1,3746810.079375
2,190.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,10.0,13.0,3.0,Black,3,2,26,Weekday,2,2003,6,1,4526616.943397
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,13.0,3.0,Hispanic,1,2,26,Weekend,1,2003,6,1,2169157.099246
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,,3.0,Black,3,3,28,Weekend,1,2003,6,2,746276.265353
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,White,2,2,29,Weekend,1,2003,6,2,4458850.725354
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,White,2,2,31,Weekday,2,2003,6,2,6135319.22378
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.0,5.0,9.0,2.0,White,2,1,34,Weekend,1,2003,6,1,2081427.161755
2,30.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,60.0,0.0,,3.0,White,2,1,34,Weekend,1,2003,6,2,1591301.445115
2,290.0,0.0,0.0,0.0,290.0,0.0,0.0,50.0,0.0,0.0,12.0,3.0,White,2,1,34,Weekend,1,2003,6,1,2994210.42847
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,,3.0,White,2,1,36,Weekend,1,2003,6,1,821672.652595
2,550.0,0.0,0.0,0.0,550.0,0.0,0.0,0.0,0.0,35.0,11.0,3.0,White,2,1,36,Weekend,1,2003,6,2,544313.382896
2,215.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Hispanic,1,1,36,Weekday,2,2003,6,1,8233721.49796
2,605.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,60.0,,3.0,Black,3,3,37,Weekend,1,2003,6,2,3198467.458298
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,20.0,14.0,4.0,White,2,3,37,Weekday,2,2003,6,2,7422042.773287
2,366.0,93.0,15.0,0.0,258.0,0.0,162.0,0.0,0.0,66.0,1.0,1.0,White,2,2,39,Weekday,2,2003,6,2,2492505.373551
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,Other,6,2,39,Weekend,1,2003,6,2,3932065.584715
2,540.0,450.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,White,2,2,39,Weekday,2,2003,6,2,7553883.247923
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,120.0,0.0,14.0,4.0,White,2,2,39,Weekday,2,2003,6,1,9857822.097089
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,0.0,14.0,4.0,White,2,2,39,Weekend,1,2003,6,2,4526450.084958
2,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,300.0,5.0,14.0,4.0,White,2,2,39,Weekday,2,2003,6,2,6400531.408528
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,11.0,3.0,White,2,3,40,Weekend,1,2003,6,2,3591009.014243
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,535.0,0.0,14.0,4.0,White,2,4,41,Weekday,2,2003,6,1,5012675.182286
2,688.0,0.0,0.0,0.0,688.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,1,42,Weekend,1,2003,6,1,1634803.7013
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,4.0,White,2,1,42,Weekend,1,2003,6,1,3565933.154021
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,7.0,5.0,1.0,White,2,3,47,Weekday,2,2003,6,1,11632328.347801
2,0.0,0.0,0.0,0.0,0.0,0.0,45.0,40.0,0.0,0.0,13.0,3.0,White,2,3,47,Weekday,2,2003,6,2,8181978.898235
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,4.0,White,2,3,48,Weekend,1,2003,6,1,3360044.597731
2,375.0,45.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,8.0,2.0,Black,3,3,48,Weekday,2,2003,6,2,19283680.963346
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,2.0,Hispanic,1,3,48,Weekday,2,2003,6,1,9373061.515206
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,Hispanic,1,3,48,Weekday,2,2003,6,1,9585695.95441
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Black,3,3,48,Weekend,1,2003,6,2,1490496.421256
2,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,14.0,4.0,White,2,4,49,Weekend,1,2003,6,2,3037686.968616
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,White,2,3,51,Weekday,2,2003,6,1,8734009.283269
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,Hispanic,1,3,51,Weekend,1,2003,6,2,1976237.18382
1,157.0,125.0,32.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,12.0,3.0,Black,3,3,51,Weekday,2,2003,6,1,12110581.572455
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,8.0,2.0,White,2,4,53,Weekend,1,2003,6,1,2845272.098665
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,White,2,3,54,Weekend,1,2003,6,1,2947153.784957
2,195.0,0.0,0.0,0.0,75.0,120.0,60.0,0.0,0.0,0.0,,3.0,Asian,5,3,54,Weekday,2,2003,6,2,7104847.488678
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,2,55,Weekend,1,2003,6,1,4905164.129304
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,White,2,2,55,Weekday,2,2003,6,2,4404231.425037
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,13.0,3.0,White,2,2,55,Weekend,1,2003,6,1,1770144.293375
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,,3.0,Black,3,3,37,Weekday,2,2003,6,2,5384356.508716
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,Black,3,2,39,Weekend,1,2003,6,1,4693113.933062
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,5.0,13.0,3.0,White,2,3,1,Weekday,2,2003,6,1,9175656.017936
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,4,6,Weekend,1,2003,6,2,1487510.573776
2,450.0,300.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,75.0,4.0,1.0,Hispanic,1,3,12,Weekday,2,2003,6,2,2146627.039918
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,11.0,3.0,White,2,3,21,Weekday,2,2003,6,1,4354797.990232
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,11.0,3.0,White,2,2,26,Weekday,2,2003,6,1,4566109.300894
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,2.0,White,2,2,27,Weekend,1,2003,6,2,1329986.436068
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,,3.0,White,2,2,29,Weekend,1,2003,6,1,3673783.21541
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,12.0,3.0,Hispanic,1,1,34,Weekend,1,2003,6,1,3417056.671072
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,White,2,1,36,Weekday,2,2003,6,1,5403536.430983
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,14.0,4.0,White,2,1,36,Weekend,1,2003,6,1,1727263.973927
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,Hispanic,1,3,48,Weekend,1,2003,6,1,2389262.477367
1,75.0,0.0,0.0,0.0,75.0,0.0,120.0,70.0,0.0,0.0,14.0,4.0,White,2,3,48,Weekend,1,2003,6,1,3620283.897792
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,60.0,14.0,4.0,White,2,3,51,Weekend,1,2003,6,2,7158798.416848
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,White,2,2,26,Weekday,2,2003,7,2,19878084.145512
2,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,1.0,,3.0,Black,3,1,36,Weekday,2,2003,7,2,9790897.172241
2,90.0,0.0,0.0,0.0,90.0,0.0,30.0,0.0,0.0,315.0,5.0,1.0,White,2,1,42,Weekday,2,2003,7,2,2331795.335507
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,Black,3,4,6,Weekday,2,2003,7,1,9764335.031142
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,3.0,Hispanic,1,4,8,Weekday,2,2003,7,2,7200702.606908
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,White,2,3,12,Weekday,2,2003,7,1,8052301.285884
